Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name	3' UTR start	3' UTR end	Chromosome/scaffold name
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000379134	ENST00000379134.7	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000602164	ENST00000602164.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000602164	ENST00000602164.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000602164	ENST00000602164.5	USF2	35269832	35270003	19
ENSG00000105698	ENSG00000105698.16	ENST00000602164	ENST00000602164.5	USF2	35270447	35270517	19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594064	ENST00000594064.5	USF2	35279180	35279308	19
ENSG00000105698	ENSG00000105698.16	ENST00000598058	ENST00000598058.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000598058	ENST00000598058.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000598058	ENST00000598058.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000598058	ENST00000598058.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000593708	ENST00000593708.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000593708	ENST00000593708.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000593708	ENST00000593708.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000607959	ENST00000607959.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000596380	ENST00000596380.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000596380	ENST00000596380.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000596380	ENST00000596380.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000596380	ENST00000596380.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599471	ENST00000599471.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599471	ENST00000599471.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599471	ENST00000599471.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599471	ENST00000599471.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599471	ENST00000599471.5	USF2	35279257	35279667	19
ENSG00000105698	ENSG00000105698.16	ENST00000597671	ENST00000597671.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000597671	ENST00000597671.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000597671	ENST00000597671.5	USF2	35278698	35278792	19
ENSG00000105698	ENSG00000105698.16	ENST00000597671	ENST00000597671.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000597671	ENST00000597671.5	USF2	35275791	35275900	19
ENSG00000105698	ENSG00000105698.16	ENST00000599625	ENST00000599625.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599625	ENST00000599625.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599625	ENST00000599625.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000599625	ENST00000599625.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600341	ENST00000600341.5	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594264	ENST00000594264.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000594264	ENST00000594264.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600898	ENST00000600898.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600898	ENST00000600898.1	USF2			19
ENSG00000105698	ENSG00000105698.16	ENST00000600898	ENST00000600898.1	USF2			19
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000265440	ENST00000265440.12	TFEC	115935152	115940550	7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000320239	ENST00000320239.11	TFEC	115935156	115940550	7
ENSG00000105967	ENSG00000105967.16	ENST00000462828	ENST00000462828.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000462828	ENST00000462828.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000462828	ENST00000462828.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000393485	ENST00000393485.5	TFEC	115939949	115941874	7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000484212	ENST00000484212.5	TFEC	115941756	115941874	7
ENSG00000105967	ENSG00000105967.16	ENST00000497829	ENST00000497829.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000497829	ENST00000497829.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000474337	ENST00000474337.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000474337	ENST00000474337.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000474337	ENST00000474337.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000474337	ENST00000474337.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000474337	ENST00000474337.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000465322	ENST00000465322.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000465322	ENST00000465322.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000465322	ENST00000465322.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000465322	ENST00000465322.1	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC			7
ENSG00000105967	ENSG00000105967.16	ENST00000457268	ENST00000457268.5	TFEC	115935148	115940550	7
ENSG00000106546	ENSG00000106546.14	ENST00000645559	ENST00000645559.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000645559	ENST00000645559.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000642825	ENST00000642825.1	AHR	17343065	17346150	7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000242057	ENST00000242057.9	AHR	17343065	17346147	7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR	17343065	17343853	7
ENSG00000106546	ENSG00000106546.14	ENST00000463496	ENST00000463496.1	AHR	17345251	17346152	7
ENSG00000106546	ENSG00000106546.14	ENST00000475440	ENST00000475440.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000475440	ENST00000475440.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000475440	ENST00000475440.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000481944	ENST00000481944.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000481944	ENST00000481944.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000492120	ENST00000492120.1	AHR			7
ENSG00000106546	ENSG00000106546.14	ENST00000492120	ENST00000492120.1	AHR			7
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000435881	ENST00000435881.7	MLX	42571604	42573203	17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000246912	ENST00000246912.8	MLX	42571604	42573239	17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX	42571604	42573239	17
ENSG00000108788	ENSG00000108788.12	ENST00000346833	ENST00000346833.8	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590050	ENST00000590050.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591024	ENST00000591024.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590084	ENST00000590084.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590084	ENST00000590084.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590084	ENST00000590084.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000590084	ENST00000590084.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000592717	ENST00000592717.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000592717	ENST00000592717.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000585403	ENST00000585403.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000585403	ENST00000585403.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000585403	ENST00000585403.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000585403	ENST00000585403.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000585403	ENST00000585403.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000586393	ENST00000586393.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000586393	ENST00000586393.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000586393	ENST00000586393.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000586393	ENST00000586393.5	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591195	ENST00000591195.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591195	ENST00000591195.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000591195	ENST00000591195.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000588320	ENST00000588320.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000588320	ENST00000588320.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000588320	ENST00000588320.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000588320	ENST00000588320.1	MLX			17
ENSG00000108788	ENSG00000108788.12	ENST00000588320	ENST00000588320.1	MLX			17
ENSG00000111046	ENSG00000111046.4	ENST00000228641	ENST00000228641.4	MYF6			12
ENSG00000111046	ENSG00000111046.4	ENST00000228641	ENST00000228641.4	MYF6			12
ENSG00000111046	ENSG00000111046.4	ENST00000228641	ENST00000228641.4	MYF6	80708961	80709474	12
ENSG00000111049	ENSG00000111049.4	ENST00000228644	ENST00000228644.4	MYF5			12
ENSG00000111049	ENSG00000111049.4	ENST00000228644	ENST00000228644.4	MYF5			12
ENSG00000111049	ENSG00000111049.4	ENST00000228644	ENST00000228644.4	MYF5	80719052	80719671	12
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000369208	ENST00000369208.8	SIM1	100385009	100390360	6
ENSG00000112246	ENSG00000112246.10	ENST00000505753	ENST00000505753.1	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000505753	ENST00000505753.1	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000511871	ENST00000511871.1	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000511871	ENST00000511871.1	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1			6
ENSG00000112246	ENSG00000112246.10	ENST00000262901	ENST00000262901.4	SIM1	100388872	100390360	6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000406563	ENST00000406563.7	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000343317	ENST00000343317.11	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419574	ENST00000419574.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000445214	ENST00000445214.2	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000416140	ENST00000416140.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB	41683978	41684598	6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000419396	ENST00000419396.6	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000678831	ENST00000678831.1	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000678831	ENST00000678831.1	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000678831	ENST00000678831.1	TFEB			6
ENSG00000112561	ENSG00000112561.19	ENST00000678831	ENST00000678831.1	TFEB			6
