hgnc,target_species,ensembl_types_simple,toga_types,n_q_genes,n_projected_entries,has_ensembl,has_toga,type_match,cell_status,ens_rel_start,ens_rel_end,ens_len,ens_target_id,ens_gene_name,zoo_rel_start,zoo_rel_end,zoo_len,zoo_id,delta_start,delta_end
HES2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0897435897435897,0.4358974358974359,156,ENSRNOG00000010490,Hes2,0.08227848101265822,0.4810126582278481,158,reg_12719,0.00746510873093148,0.04511522233041221
HES3,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.0935960591133004,0.3694581280788177,203,ENSBTAG00000066558,HES3,,,,,,
HES3,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0057142857142857,0.2857142857142857,175,ENSCAFG00845023694,HES3,0.00568181818181818,0.3125,176,reg_14323,3.246753246752016e-5,0.0267857142857143
HES3,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0056179775280898,0.2808988764044944,178,ENSMMUG00000062876,HES3,0.0053475935828877,0.29411764705882354,187,reg_7679,2.7038394520209966e-4,0.013218770654329137
HES3,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.095,0.375,200,ENSMUSG00000028946,Hes3,0.00568181818181818,0.3125,176,reg_7267,0.08931818181818182,0.0625
HES3,pan_troglodytes,one2one,,,,TRUE,FALSE,,Ensembl only,0.0054054054054054,0.2702702702702703,185,ENSPTRG00000000081,HES3,,,,,,
HES3,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.095,0.375,200,ENSRNOG00000010893,Hes3,0.00568181818181818,0.3125,176,reg_6404,0.08931818181818182,0.0625
HES4,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1351351351351351,0.4826254826254826,259,ENSCAFG00845020212,HES4,0.24705882352941175,0.4941176470588235,255,reg_1001,0.11192368839427666,0.01149216443334089
HES4,gorilla_gorilla,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1583710407239819,0.4117647058823529,221,ENSGGOG00000013399,HES4,0.24497991967871485,0.4979919678714859,249,reg_8511,0.08660887895473296,0.086227261989133
HES4,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1388888888888889,0.3611111111111111,252,ENSMMUG00000001817,HES4,0.24497991967871485,0.4979919678714859,249,reg_4342,0.10609103078982596,0.13688085676037481
HES4,monodelphis_domestica,one2one,one2zero,0,4,TRUE,TRUE,FALSE,Type mismatch,0.1186440677966101,0.311864406779661,295,ENSMODG00000018647,HES4,0.4726027397260274,0.9041095890410958,146,,0.3539586719294173,0.5922451822614349
HES4,pan_troglodytes,one2many,one2one,1,4,TRUE,TRUE,FALSE,Type mismatch,0.1583710407239819,0.4117647058823529,221,ENSPTRG00000039445,HES4,0.24497991967871485,0.4979919678714859,249,reg_2513,0.08660887895473296,0.086227261989133
HES5,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.109090909090909,0.4303030303030303,165,ENSBTAG00000002483,HES5,0.0963855421686747,0.4698795180722892,166,reg_16455,0.012705366922234299,0.03957648776925893
HES5,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.109090909090909,0.4303030303030303,165,ENSCAFG00845018404,HES5,0.0963855421686747,0.4698795180722892,166,reg_942,0.012705366922234299,0.03957648776925893
HES5,gorilla_gorilla,one2one,,,,TRUE,FALSE,,Ensembl only,0.109090909090909,0.4303030303030303,165,ENSGGOG00000010276,HES5,,,,,,
HES5,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.108433734939759,0.4277108433734939,166,ENSMMUG00000063558,HES5,0,0.19161676646706588,167,reg_4592,0.108433734939759,0.23609407690642803
HES5,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1111111111111111,0.4382716049382716,162,ENSMODG00000008212,HES5,0.098159509202454,0.4662576687116564,163,reg_3167,0.012951601908657101,0.027986063773384806
HES5,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1077844311377245,0.4251497005988024,167,ENSMUSG00000048001,Hes5,0.09523809523809525,0.4642857142857143,168,reg_13418,0.012546335899629252,0.039136013686911886
HES5,pan_troglodytes,one2many,,,,TRUE,FALSE,,Ensembl only,0.109090909090909,0.4303030303030303,165,ENSPTRG00000024233,HES5,,,,,,
HES5,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5921787709497207,0.7346368715083799,358,ENSRNOG00000013850,Hes5,0.09580838323353294,0.467065868263473,167,reg_12697,0.4963703877161878,0.26757100324490685
HES6,bos_taurus,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.1155555555555555,0.3244444444444444,225,ENSBTAG00000054800,HES6,0.0752212389380531,0.3407079646017699,226,reg_14972,0.04033431661750239,0.016263520157325462
HES6,canis_lupus_familiaris,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.1160714285714285,0.3258928571428571,224,ENSCAFG00845029909,HES6,0,0.14201183431952663,169,reg_14685,0.1160714285714285,0.18388102282333046
HES6,macaca_mulatta,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.3003533568904594,0.4664310954063604,283,ENSMMUG00000039992,HES6,0.1111111111111111,0.35555555555555557,225,reg_19506,0.18924224577934828,0.11087553985080484
HES6,monodelphis_domestica,one2one,one2zero,0,3,TRUE,TRUE,FALSE,Type mismatch,0.3344155844155844,0.4805194805194805,308,ENSMODG00000010642,HES6,0.10683760683760685,0.3418803418803419,234,,0.22757797757797754,0.13863913863913863
HES6,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.1160714285714285,0.3258928571428571,224,ENSMUSG00000067071,Hes6,0.1111111111111111,0.35555555555555557,225,reg_9391,0.004960317460317401,0.029662698412698474
HES6,pan_troglodytes,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.1160714285714285,0.3258928571428571,224,ENSPTRG00000043334,HES6,0.1111111111111111,0.35555555555555557,225,reg_19173,0.004960317460317401,0.029662698412698474
HES6,rattus_norvegicus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.1011673151750972,0.2840466926070039,257,ENSRNOG00000020194,Hes6,0.1111111111111111,0.35555555555555557,225,reg_10316,0.00994379593601391,0.07150886294855169
HES7,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0521172638436482,0.2182410423452769,307,ENSBTAG00000012436,HES7,0.05217391304347826,0.32608695652173914,230,reg_5492,5.6649199830061114e-5,0.10784591417646225
HES7,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0714285714285714,0.2991071428571428,224,ENSCAFG00845027731,HES7,0.05217391304347826,0.32608695652173914,230,reg_845,0.01925465838509314,0.02697981366459634
HES7,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0695652173913043,0.2913043478260869,230,ENSGGOG00000005760,HES7,0.05194805194805195,0.3246753246753247,231,reg_16663,0.01761716544325234,0.03337097684923779
HES7,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1818181818181818,0.3794466403162055,253,ENSMMUG00000019851,HES7,0.05194805194805195,0.3246753246753247,231,reg_13849,0.12987012987012986,0.054771315640880835
HES7,monodelphis_domestica,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0748898678414096,0.2951541850220264,227,ENSMODG00000037945,HES7,0.05150214592274678,0.3218884120171674,233,reg_6985,0.023387721918662813,0.026734226995140997
HES7,mus_musculus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0711111111111111,0.2977777777777777,225,ENSMUSG00000023781,Hes7,0.05194805194805195,0.3246753246753247,231,reg_12455,0.019163059163059146,0.026897546897546976
HES7,pan_troglodytes,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1776061776061776,0.3706563706563706,259,ENSPTRG00000008725,HES7,0.05194805194805195,0.3246753246753247,231,reg_14224,0.12565812565812567,0.04598104598104591
HEY1,bos_taurus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1623376623376623,0.3506493506493506,308,ENSBTAG00000015717,HEY1,0.15857605177993528,0.36893203883495146,309,reg_17987,0.00376161055772703,0.01828268818560086
HEY1,canis_lupus_familiaris,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1644736842105263,0.3421052631578947,304,ENSCAFG00845029695,HEY1,0.15806451612903225,0.3709677419354839,310,reg_18293,0.006409168081494054,0.028862478777589184
HEY1,gorilla_gorilla,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1623376623376623,0.3506493506493506,308,ENSGGOG00000009960,HEY1,0.15857605177993528,0.36893203883495146,309,reg_14367,0.00376161055772703,0.01828268818560086
HEY1,macaca_mulatta,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1644736842105263,0.3421052631578947,304,ENSMMUG00000002740,HEY1,0.15857605177993528,0.36893203883495146,309,reg_8227,0.005897632430591021,0.02682677567705677
HEY1,monodelphis_domestica,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1618122977346278,0.3365695792880259,309,ENSMODG00000006648,HEY1,0.15806451612903225,0.3548387096774194,310,reg_1016,0.0037477816055955515,0.018269130389393484
HEY1,mus_musculus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1672240802675585,0.3478260869565217,299,ENSMUSG00000040289,Hey1,0.1617161716171617,0.37293729372937295,303,reg_6537,0.005507908650396798,0.02511120677285128
HEY1,pan_troglodytes,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.1644736842105263,0.3421052631578947,304,ENSPTRG00000020364,HEY1,0.15857605177993528,0.36893203883495146,309,reg_21410,0.005897632430591021,0.02682677567705677
HEY1,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.5964343598055105,0.6839546191247974,617,ENSRNOG00000062882,Hey1,0.1611842105263158,0.375,304,reg_2255,0.4352501492791947,0.3089546191247974
HEY2,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.2,0.3527777777777778,360,ENSBTAG00000000919,HEY2,0.14201183431952663,0.3224852071005917,338,reg_453,0.05798816568047338,0.030292570677186104
HEY2,canis_lupus_familiaris,one2one,one2zero,0,2,TRUE,TRUE,FALSE,Type mismatch,0.1560509554140127,0.3312101910828025,314,ENSCAFG00845000089,HEY2,0.24691358024691357,1,81,,0.09086262483290086,0.6687898089171975
HEY2,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0155642023346303,0.0933852140077821,257,ENSGGOG00000002589,,0.14201183431952663,0.3224852071005917,338,reg_17015,0.12644763198489634,0.2290999930928096
HEY2,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.14540059347181,0.3086053412462908,337,ENSMMUG00000053773,HEY2,0.14201183431952663,0.3224852071005917,338,reg_19292,0.0033887591522833715,0.013879865854300899
HEY2,monodelphis_domestica,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1436950146627566,0.3049853372434017,341,ENSMODG00000017701,HEY2,0.14035087719298245,0.31871345029239767,342,reg_6620,0.003344137469774161,0.01372811304899596
HEY2,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.1445427728613569,0.3067846607669616,339,ENSMUSG00000019789,Hey2,0.1411764705882353,0.3205882352941177,340,reg_17975,0.0033663022731215964,0.013803574527156082
HEY2,pan_troglodytes,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.14540059347181,0.3086053412462908,337,ENSPTRG00000018574,HEY2,0.14201183431952663,0.3224852071005917,338,reg_5116,0.0033887591522833715,0.013879865854300899
HEY2,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1445427728613569,0.3067846607669616,339,ENSRNOG00000013364,Hey2,0.1411764705882353,0.3205882352941177,340,reg_18090,0.0033663022731215964,0.013803574527156082
HEYL,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.1367781155015197,0.3009118541033435,329,ENSBTAG00000008688,HEYL,,,,,,
HEYL,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1349693251533742,0.3006134969325153,326,ENSCAFG00845011723,HEYL,0.13149847094801223,0.3180428134556575,327,reg_9371,0.003470854205361973,0.01742931652314217
HEYL,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1341463414634146,0.298780487804878,328,ENSGGOG00000008268,HEYL,0.13069908814589665,0.3161094224924012,329,reg_7937,0.00344725331751794,0.017328934687523223
HEYL,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4046121593291404,0.5178197064989518,477,ENSMMUG00000050019,HEYL,0.13069908814589665,0.3161094224924012,329,reg_3909,0.27391307118324376,0.2017102840065506
HEYL,mus_musculus,one2one,,,,TRUE,FALSE,,Ensembl only,0.1349693251533742,0.3006134969325153,326,ENSMUSG00000032744,Heyl,,,,,,
HEYL,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1341463414634146,0.298780487804878,328,ENSPTRG00000047504,HEYL,0.13069908814589665,0.3161094224924012,329,reg_2776,0.00344725331751794,0.017328934687523223
HEYL,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.1349693251533742,0.3006134969325153,326,ENSRNOG00000015318,Heyl,0.13149847094801223,0.3180428134556575,327,reg_12900,0.003470854205361973,0.01742931652314217
HIF1A,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0314769975786924,0.0980629539951573,826,ENSBTAG00000020935,HIF1A,0.04383886255924171,0.1161137440758294,844,reg_13747,0.012361864980549309,0.018050790080672105
HIF1A,canis_lupus_familiaris,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0279465370595382,0.094775212636695,823,ENSCAFG00845023223,HIF1A,0.03814064362336114,0.11084624553039332,839,reg_12108,0.010194106563822941,0.016071032893698323
HIF1A,gorilla_gorilla,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0552941176470588,0.12,850,ENSGGOG00000003957,HIF1A,0.0217391304347826,0.095410628019323665,828,reg_19227,0.0335549872122762,0.02458937198067633
HIF1A,macaca_mulatta,one2one,many2many,2,16,TRUE,TRUE,FALSE,Type mismatch,0.0278450363196125,0.0944309927360774,826,ENSMMUG00000021002,HIF1A,0,0.00235017626321974,851,reg_6481,0.0278450363196125,0.09208081647285765
HIF1A,monodelphis_domestica,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0277108433734939,0.0939759036144578,830,ENSMODG00000008760,HIF1A,0.02091020910209102,0.0959409594095941,813,reg_10640,0.006800634271402883,0.0019650557951362974
HIF1A,mus_musculus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.027511961722488,0.0933014354066985,836,ENSMUSG00000021109,Hif1a,0.04952830188679245,0.1214622641509434,848,reg_16705,0.022016340164304447,0.0281608287442449
HIF1A,pan_troglodytes,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0552941176470588,0.12,850,ENSPTRG00000006419,HIF1A,0.0217391304347826,0.095410628019323665,828,reg_10664,0.0335549872122762,0.02458937198067633
HIF1A,rattus_norvegicus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0289855072463768,0.0954106280193236,828,ENSRNOG00000008292,Hif1a,0.04823529411764706,0.12,850,reg_15580,0.019249786871270255,0.0245893719806764
HIF3A,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0566860465116279,0.1366279069767441,688,ENSBTAG00000018948,HIF3A,0.0208955223880597,0.11194029850746268,670,reg_968,0.0357905241235682,0.02468760846928142
HIF3A,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0566860465116279,0.1366279069767441,688,ENSCAFG00845004467,HIF3A,0.02197802197802198,0.11773940345368916,637,reg_4339,0.03470802453360591,0.018888503523054934
HIF3A,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0298953662182361,0.1121076233183856,669,ENSGGOG00000007551,HIF3A,0.0208955223880597,0.11194029850746268,670,reg_2398,0.0089998438301764,1.673248109229225e-4
HIF3A,macaca_mulatta,one2one,many2many,1,2,TRUE,TRUE,FALSE,Type mismatch,0.2531645569620253,0.3164556962025316,869,ENSMMUG00000000215,HIF3A,0.0208955223880597,0.11194029850746268,670,reg_6481,0.23226903457396558,0.20451539769506893
HIF3A,mus_musculus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0301204819277108,0.1129518072289156,664,ENSMUSG00000004328,Hif3a,0.02105263157894736,0.11278195488721804,665,reg_8434,0.00906785034876344,1.6985234169755725e-4
HIF3A,pan_troglodytes,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0298953662182361,0.1121076233183856,669,ENSPTRG00000011180,HIF3A,0.0208955223880597,0.11194029850746268,670,reg_5239,0.0089998438301764,1.673248109229225e-4
HIF3A,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0301204819277108,0.1129518072289156,664,ENSRNOG00000017198,Hif3a,0.02105263157894736,0.11278195488721804,665,reg_3429,0.00906785034876344,1.6985234169755725e-4
ID1,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.435064935064935,0.6753246753246753,154,ENSBTAG00000016169,ID1,0.33548387096774196,0.7096774193548387,155,reg_4927,0.09958106409719303,0.03435274403016342
ID1,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.435064935064935,0.6753246753246753,154,ENSCAFG00845018646,ID1,0.33548387096774196,0.7096774193548387,155,reg_16375,0.09958106409719303,0.03435274403016342
ID1,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.4387096774193548,0.6838709677419355,155,ENSGGOG00000016121,ID1,0.33974358974358976,0.7115384615384616,156,reg_4926,0.09896608767576504,0.02766749379652611
ID1,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.435064935064935,0.6818181818181818,154,ENSMMUG00000004403,ID1,0.33548387096774196,0.7096774193548387,155,reg_15392,0.09958106409719303,0.027859237536656978
ID1,monodelphis_domestica,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.4266666666666667,0.68,150,ENSMODG00000019496,ID1,0.32450331125827814,0.7086092715231788,151,reg_8819,0.10216335540838856,0.028609271523178714
ID1,mus_musculus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.4121621621621621,0.668918918918919,148,ENSMUSG00000042745,Id1,0.3087248322147651,0.697986577181208,149,reg_4472,0.10343732994739702,0.029067658262289076
ID1,pan_troglodytes,one2many,one2one,1,2,TRUE,TRUE,FALSE,Type mismatch,0.4387096774193548,0.6838709677419355,155,ENSPTRG00000013357,ID1,0.33974358974358976,0.7115384615384616,156,reg_20782,0.09896608767576504,0.02766749379652611
ID1,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.3961038961038961,0.6428571428571429,154,ENSRNOG00000021750,Id1,0.3087248322147651,0.697986577181208,149,reg_1107,0.08737906388913103,0.05512943432406514
ID2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2761194029850746,0.5671641791044776,134,ENSBTAG00000021187,ID2,0.17037037037037037,0.6,135,reg_9072,0.10574903261470422,0.032835820895522394
ID2,canis_lupus_familiaris,one2one,,,,TRUE,FALSE,,Ensembl only,0.5051020408163265,0.7040816326530612,196,ENSCAFG00845022749,ID2,,,,,,
ID2,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5221674876847291,0.7142857142857143,203,ENSMMUG00000003237,ID2,0.17037037037037037,0.6,135,reg_10514,0.3517971173143587,0.11428571428571432
ID2,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2761194029850746,0.5671641791044776,134,ENSMODG00000014618,ID2,0.17037037037037037,0.6,135,reg_8806,0.10574903261470422,0.032835820895522394
ID2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2761194029850746,0.5671641791044776,134,ENSMUSG00000020644,Id2,0.17037037037037037,0.6,135,reg_381,0.10574903261470422,0.032835820895522394
ID2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2761194029850746,0.5671641791044776,134,ENSPTRG00000011632,ID2,0.17037037037037037,0.6,135,reg_236,0.10574903261470422,0.032835820895522394
ID2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2367021276595744,0.3404255319148936,376,ENSRNOG00000007237,Id2,0.17037037037037037,0.6,135,reg_3092,0.06633175728920404,0.25957446808510637
ID3,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.3529411764705882,0.680672268907563,119,ENSBTAG00000030425,ID3,,,,,,
ID3,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3529411764705882,0.680672268907563,119,ENSCAFG00845015085,ID3,0.23333333333333336,0.7166666666666667,120,reg_17123,0.11960784313725484,0.035994397759103625
ID3,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3529411764705882,0.680672268907563,119,ENSGGOG00000008431,ID3,0.23333333333333336,0.7166666666666667,120,reg_8124,0.11960784313725484,0.035994397759103625
ID3,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3529411764705882,0.680672268907563,119,ENSMMUG00000043586,ID3,0.23333333333333336,0.7166666666666667,120,reg_4714,0.11960784313725484,0.035994397759103625
ID3,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3644067796610169,0.6864406779661016,118,ENSMODG00000040697,ID3,0.28,0.86,100,reg_3312,0.0844067796610169,0.17355932203389834
ID3,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3529411764705882,0.680672268907563,119,ENSMUSG00000007872,Id3,0.23333333333333336,0.7166666666666667,120,reg_13178,0.11960784313725484,0.035994397759103625
ID3,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3529411764705882,0.680672268907563,119,ENSPTRG00000000331,ID3,0.23333333333333336,0.7166666666666667,120,reg_2160,0.11960784313725484,0.035994397759103625
ID3,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5032258064516129,0.7548387096774194,155,ENSRNOG00000026124,Id3,0.23333333333333336,0.7166666666666667,120,reg_12671,0.26989247311827946,0.03817204301075272
ID4,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4268292682926829,0.6585365853658537,164,ENSBTAG00000052562,ID4,0.3333333333333333,0.6848484848484848,165,reg_8637,0.0934959349593496,0.02631189948263113
ID4,canis_lupus_familiaris,one2one,,,,TRUE,FALSE,,Ensembl only,0.4161490683229814,0.6521739130434783,161,ENSCAFG00845016386,ID4,,,,,,
ID4,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4161490683229814,0.6521739130434783,161,ENSMMUG00000014691,ID4,0.32098765432098764,0.6790123456790124,162,reg_3789,0.09516141400199374,0.026838432635534093
ID4,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4074074074074074,0.6419753086419753,162,ENSMODG00000011307,ID4,0.3128834355828221,0.6687116564417178,163,reg_2299,0.09452397182458527,0.026736347799742544
ID4,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4161490683229814,0.6521739130434783,161,ENSMUSG00000021379,Id4,0.32098765432098764,0.6790123456790124,162,reg_18169,0.09516141400199374,0.026838432635534093
ID4,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4161490683229814,0.6521739130434783,161,ENSPTRG00000052245,ID4,0.32098765432098764,0.6790123456790124,162,reg_5165,0.09516141400199374,0.026838432635534093
ID4,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3988095238095238,0.625,168,ENSRNOG00000016099,Id4,0.32098765432098764,0.6790123456790124,162,reg_18986,0.07782186948853614,0.054012345679012363
LYL1,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5373665480427047,0.7188612099644128,281,ENSBTAG00000019329,LYL1,0.5319148936170213,0.7375886524822695,282,reg_12780,0.005451654425683405,0.01872744251785663
LYL1,canis_lupus_familiaris,one2many,,,,TRUE,FALSE,,Ensembl only,0.5376344086021505,0.7204301075268817,279,ENSCAFG00845030516,LYL1,,,,,,
LYL1,gorilla_gorilla,one2one,,,,TRUE,FALSE,,Ensembl only,0.5392857142857143,0.7214285714285714,280,ENSGGOG00000023512,LYL1,,,,,,
LYL1,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.6689814814814815,0.7870370370370371,432,ENSMODG00000011593,,0.5307443365695793,0.7184466019417476,309,reg_1246,0.1382371449119022,0.0685904350952895
LYL1,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.539568345323741,0.7230215827338129,278,ENSMUSG00000034041,Lyl1,0.5340501792114696,0.7419354838709677,279,reg_7772,0.005518166112271405,0.018913901137154854
LYL1,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5392857142857143,0.7214285714285714,280,ENSPTRG00000049311,LYL1,0.5338078291814946,0.7402135231316725,281,reg_15320,0.005477885104219649,0.018784951703101127
LYL1,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4643962848297213,0.6222910216718266,323,ENSRNOG00000002950,Lyl1,0.5340501792114696,0.7419354838709677,279,reg_13001,0.0696538943817483,0.11964446219914115
MAX,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4426229508196721,0.6475409836065574,244,ENSBTAG00000017994,MAX,0.1111111111111111,0.5634920634920635,126,reg_11358,0.331511839708561,0.08404892011449394
MAX,canis_lupus_familiaris,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.15,0.4625,160,ENSCAFG00845002666,MAX,0.14285714285714285,0.4968944099378882,161,reg_111,0.007142857142857145,0.03439440993788817
MAX,gorilla_gorilla,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.081081081081081,0.4189189189189189,148,ENSGGOG00000026047,MAX,0.14285714285714285,0.4968944099378882,161,reg_18859,0.06177606177606185,0.07797549101896928
MAX,macaca_mulatta,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.15,0.4625,160,ENSMMUG00000004341,MAX,0.14285714285714285,0.4968944099378882,161,reg_16444,0.007142857142857145,0.03439440993788817
MAX,monodelphis_domestica,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.2727272727272727,0.5401069518716578,187,ENSMODG00000043844,MAX,0.14285714285714285,0.4968944099378882,161,reg_7806,0.12987012987012986,0.04321254193376961
MAX,mus_musculus,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.15,0.4625,160,ENSMUSG00000059436,Max,0.14285714285714285,0.4968944099378882,161,reg_80,0.007142857142857145,0.03439440993788817
MAX,pan_troglodytes,one2one,one2one,1,5,TRUE,TRUE,TRUE,Type match,0.1604938271604938,0.4691358024691358,162,ENSPTRG00000006449,MAX,0.14285714285714285,0.4968944099378882,161,reg_17570,0.01763668430335094,0.027758607468752416
